"Commodity","Date","Market","Origin","Variety","Sub-Variety","Package","Item Size","Unit of Sale","Environment","Grade","Product Type","High Price","Low Price","Avg Price"
"APPLES","1/23/10","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","1/23/10","MIAMI","NEW YORK","EMPIRE","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","1/23/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","13","13"
"APPLES","1/23/10","NEW YORK","NEW YORK","JONAGOLD","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","1/16/10","NEW YORK","NEW YORK","JONAGOLD","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","1/16/10","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","1/23/10","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","15","15.5"
"APPLES","1/9/10","PHILADELPHIA","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","1/16/10","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","15","15.5"
"APPLES","1/16/10","NEW YORK","NEW YORK","MACOUN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","16","16"
"APPLES","1/30/10","NEW YORK","NEW YORK","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","14","14.5"
"APPLES","1/30/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","13","13"
"APPLES","1/23/10","NEW YORK","NEW YORK","MACOUN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","16","16"
"APPLES","1/16/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","13","13"
"APPLES","2/6/10","PHILADELPHIA","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","2/13/10","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","2/13/10","PHILADELPHIA","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","2/6/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","13","13"
"APPLES","2/13/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","13","13"
"APPLES","2/13/10","NEW YORK","NEW YORK","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","14","14.5"
"APPLES","2/6/10","NEW YORK","NEW YORK","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","14","14.5"
"APPLES","2/6/10","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","2/27/10","NEW YORK","NEW YORK","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","14","14.5"
"APPLES","2/27/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","13","13"
"APPLES","2/20/10","PHILADELPHIA","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","2/20/10","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","11/20/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","15","15.5"
"APPLES","2/27/10","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","11/27/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","15","15.5"
"APPLES","3/6/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","13","13"
"APPLES","11/20/10","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","11/20/10","PHILADELPHIA","NEW YORK","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","16","16"
"APPLES","11/20/10","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","3/27/10","NEW YORK","NEW YORK","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","14","14.5"
"APPLES","6/5/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","6/5/10","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","2/5/11","NEW YORK","NEW YORK","ROME","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","7/17/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","7/10/10","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","4/17/10","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","7/17/10","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","4/17/10","MIAMI","NEW YORK","CORTLAND","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26","25","25.5"
"APPLES","4/17/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","3/12/11","NEW YORK","NEW YORK","EMPIRE","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","16","16"
"APPLES","3/12/11","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","16","16.5"
"APPLES","3/19/11","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","16","16.5"
"APPLES","3/12/11","BOSTON","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","3/19/11","NEW YORK","NEW YORK","EMPIRE","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","16","16"
"APPLES","3/19/11","MIAMI","NEW YORK","CORTLAND","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","25","25","25"
"APPLES","3/19/11","NEW YORK","NEW YORK","ROME","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","3/12/11","NEW YORK","NEW YORK","ROME","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","10/22/11","NEW YORK","NEW YORK","CORTLAND","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","22","22"
"APPLES","10/16/10","NEW YORK","NEW YORK","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","14","14.5"
"APPLES","10/22/11","NEW YORK","NEW YORK","MACOUN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","35","30","32.5"
"APPLES","10/16/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","14","15"
"APPLES","10/15/11","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","22","22"
"APPLES","10/22/11","MIAMI","NEW YORK","EMPIRE","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","10/16/10","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","10/9/10","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20","19","19.5"
"APPLES","10/9/10","NEW YORK","NEW YORK","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","14","14.5"
"APPLES","10/9/10","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","10/2/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","10/19/19","NEW YORK","NEW YORK","CORTLAND","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","10/14/17","NEW YORK","NEW YORK","PAULA RED","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20","20","20"
"APPLES","10/9/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","14","15"
"APPLES","10/2/10","NEW YORK","NEW YORK","HONEYCRISP","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","40","40","40"
"APPLES","10/2/10","MIAMI","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","10/2/10","NEW YORK","NEW YORK","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","10/2/10","NEW YORK","NEW YORK","PAULA RED","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","15","15.5"
"APPLES","10/9/10","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","14","14.5"
"APPLES","10/30/10","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","11/6/10","NEW YORK","NEW YORK","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","14","14.5"
"APPLES","11/6/10","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","11/6/10","PHILADELPHIA","NEW YORK","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","16","16"
"APPLES","6/12/10","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","4/24/10","MIAMI","NEW YORK","CORTLAND","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","25","24","24.5"
"APPLES","6/12/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","4/24/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","5/29/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","5/1/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","5/1/10","MIAMI","NEW YORK","CORTLAND","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26","24","25"
"APPLES","2/25/12","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","23","23.5"
"APPLES","2/25/12","NEW YORK","NEW YORK","CORTLAND","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","16","16"
"APPLES","5/8/10","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","4/24/10","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","5/1/10","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","5/1/10","BOSTON","NEW YORK","IDARED","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","6/26/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","7/3/10","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","6/19/10","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","6/26/10","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","7/3/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","7/24/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","7/31/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","7/24/10","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","8/14/10","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","13","13.5"
"APPLES","5/5/12","NEW YORK","NEW YORK","EMPIRE","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","16","17"
"APPLES","4/8/17","NEW YORK","NEW YORK","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","10/15/11","MIAMI","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","10/15/11","NEW YORK","NEW YORK","EMPIRE","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","10/15/11","NEW YORK","NEW YORK","CORTLAND","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","22","22"
"APPLES","10/28/17","NEW YORK","NEW YORK","CORTLAND","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","16","17"
"APPLES","10/15/11","MIAMI","NEW YORK","EMPIRE","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","2/27/99","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","10.5","11.25"
"APPLES","10/12/19","NEW YORK","NEW YORK","PAULA RED","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20","20","20"
"APPLES","5/26/18","NEW YORK","NEW YORK","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","16","17"
"APPLES","6/9/18","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","20","21"
"APPLES","4/8/17","NEW YORK","NEW YORK","CORTLAND","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","16","16"
"APPLES","7/4/98","BOSTON","NEW YORK","IDARED","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","4/8/17","NEW YORK","NEW YORK","MACOUN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","18","18","18"
"APPLES","7/11/98","BOSTON","NEW YORK","IDARED","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","4/8/17","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","16","16"
"APPLES","1/27/07","PHILADELPHIA","NEW YORK","EMPIRE","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","8/1/98","BOSTON","NEW YORK","IDARED","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","1/6/18","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20","20","20"
"APPLES","7/25/98","BOSTON","NEW YORK","IDARED","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","5/26/18","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","20","21"
